Date,AAPL
2020-05-11,76.32063293457031
2020-05-12,75.44841003417969
2020-05-13,74.53743743896484
2020-05-14,74.99533081054688
2020-05-15,74.552001953125
2020-05-18,76.30850219726562
2020-05-19,75.86754608154297
2020-05-20,77.34303283691406
2020-05-21,76.76643371582031
2020-05-22,77.26069641113281
2020-05-26,76.73735046386719
2020-05-27,77.07169342041016
2020-05-28,77.10562133789062
2020-05-29,77.030517578125
2020-06-01,77.97779846191406
2020-06-02,78.33882141113281
2020-06-03,78.77007293701172
2020-06-04,78.09169006347656
2020-06-05,80.3158187866211
2020-06-08,80.7906723022461
2020-06-09,83.3418960571289
2020-06-10,85.48606872558594
2020-06-11,81.3818588256836
2020-06-12,82.08445739746094
2020-06-15,83.09962463378906
2020-06-16,85.30194091796875
2020-06-17,85.1832275390625
2020-06-18,85.21714782714844
2020-06-19,84.73015594482422
2020-06-22,86.947021484375
2020-06-23,88.80289459228516
2020-06-24,87.2353286743164
2020-06-25,88.39344024658203
2020-06-26,85.6774673461914
2020-06-29,87.65206146240234
2020-06-30,88.38373565673828
2020-07-01,88.2165756225586
2020-07-02,88.2165756225586
2020-07-06,90.57637786865234
2020-07-07,90.29533386230469
2020-07-08,92.39833068847656
2020-07-09,92.79566192626953
2020-07-10,92.95797729492188
2020-07-13,92.5291519165039
2020-07-14,94.06034851074219
2020-07-15,94.7072525024414
2020-07-16,93.54188537597656
2020-07-17,93.3529052734375
2020-07-20,95.32022094726562
2020-07-21,94.004638671875
2020-07-22,94.26871490478516
2020-07-23,89.97795104980469
2020-07-24,89.75504302978516
2020-07-27,91.88226318359375
2020-07-28,90.37287902832031
2020-07-29,92.10514831542969
2020-07-30,93.21964263916016
2020-07-31,102.97867584228516
2020-08-03,105.57349395751953
2020-08-04,106.27854919433594
2020-08-05,106.66375732421875
2020-08-06,110.38516998291016
2020-08-07,107.87548828125
2020-08-10,109.4434585571289
2020-08-11,106.1885986328125
2020-08-12,109.71771240234375
2020-08-13,111.6594467163086
2020-08-14,111.55995178222656
2020-08-17,111.26866149902344
2020-08-18,112.19584655761719
2020-08-19,112.33663177490234
2020-08-20,114.829345703125
2020-08-21,120.74678039550781
2020-08-24,122.19094848632812
2020-08-25,121.18851470947266
2020-08-26,122.83655548095703
2020-08-27,121.36811828613281
2020-08-28,121.17152404785156
2020-08-31,125.28070831298828
2020-09-01,130.27093505859375
2020-09-02,127.57193756103516
2020-09-03,117.35842895507812
2020-09-04,117.43611907958984
2020-09-08,109.53324890136719
2020-09-09,113.90215301513672
2020-09-10,110.1837387084961
2020-09-11,108.73712158203125
2020-09-14,111.99925994873047
2020-09-15,112.17401123046875
2020-09-16,108.86335754394531
2020-09-17,107.12550354003906
2020-09-18,103.72745513916016
2020-09-21,106.87307739257812
2020-09-22,108.55267333984375
2020-09-23,103.99931335449219
2020-09-24,105.06725311279297
2020-09-25,109.00897216796875
2020-09-28,111.61088562011719
2020-09-29,110.76625061035156
2020-09-30,112.43614196777344
2020-10-01,113.38758850097656
2020-10-02,109.7274169921875
2020-10-05,113.10603332519531
2020-10-06,109.86334228515625
2020-10-07,111.72742462158203
2020-10-08,111.62062072753906
2020-10-09,113.5623550415039
2020-10-12,120.77589416503906
2020-10-13,117.5720443725586
2020-10-14,117.659423828125
2020-10-15,117.19337463378906
2020-10-16,115.5526123046875
2020-10-19,112.60120391845703
2020-10-20,114.08661651611328
2020-10-21,113.46527862548828
2020-10-22,112.37787628173828
2020-10-23,111.68858337402344
2020-10-26,111.6982650756836
2020-10-27,113.20313262939453
2020-10-28,107.96044921875
2020-10-29,111.96041870117188
2020-10-30,105.68861389160156
2020-11-02,105.60124206542969
2020-11-03,107.22257995605469
2020-11-04,111.60120391845703
2020-11-05,115.56234741210938
2020-11-06,115.43104553222656
2020-11-09,113.12612915039062
2020-11-10,112.78571319580078
2020-11-11,116.20907592773438
2020-11-12,115.936767578125
2020-11-13,115.98541259765625
2020-11-16,116.99685668945312
2020-11-17,116.11182403564453
2020-11-18,114.78917694091797
2020-11-19,115.38240814208984
2020-11-20,114.11809539794922
2020-11-23,110.72393035888672
2020-11-24,112.00768280029297
2020-11-25,112.84408569335938
2020-11-27,113.3886947631836
2020-11-30,115.78116607666016
2020-12-01,119.35040283203125
2020-12-02,119.70050811767578
2020-12-03,119.56433868408203
2020-12-04,118.89329528808594
2020-12-07,120.35210418701172
2020-12-08,120.96481323242188
2020-12-09,118.43620300292969
2020-12-10,119.8560791015625
2020-12-11,119.04891967773438
2020-12-14,118.43620300292969
2020-12-15,124.36869812011719
2020-12-16,124.30062866210938
2020-12-17,125.16619110107422
2020-12-18,123.18220520019531
2020-12-21,124.70909881591797
2020-12-22,128.25888061523438
2020-12-23,127.36412811279297
2020-12-24,128.34637451171875
2020-12-28,132.93682861328125
2020-12-29,131.166748046875
2020-12-30,130.04835510253906
2020-12-31,129.046630859375
2021-01-04,125.85667419433594
2021-01-05,127.41271209716797
2021-01-06,123.12386322021484
2021-01-07,127.32524108886719
2021-01-08,128.4241943359375
2021-01-11,125.4384765625
2021-01-12,125.26345825195312
2021-01-13,127.29606628417969
2021-01-14,125.37042999267578
2021-01-15,123.64903259277344
2021-01-19,124.320068359375
2021-01-20,128.40476989746094
2021-01-21,133.11187744140625
2021-01-22,135.25146484375
2021-01-25,138.9957275390625
2021-01-26,139.22918701171875
2021-01-27,138.15936279296875
2021-01-28,133.32582092285156
2021-01-29,128.33663940429688
2021-02-01,130.4568328857422
2021-02-02,131.28347778320312
2021-02-03,130.2623291015625
2021-02-04,133.6175994873047
2021-02-05,133.20361328125
2021-02-08,133.3497314453125
2021-02-09,132.47312927246094
2021-02-10,131.86929321289062
2021-02-11,131.6160430908203
2021-02-12,131.8497772216797
2021-02-16,129.7264862060547
2021-02-17,127.43758392333984
2021-02-18,126.33699035644531
2021-02-19,126.49279022216797
2021-02-22,122.72343444824219
2021-02-23,122.58708190917969
2021-02-24,122.0903549194336
2021-02-25,117.84371185302734
2021-02-26,118.10671997070312
2021-03-01,124.4668960571289
2021-03-02,121.8663330078125
2021-03-03,118.88589477539062
2021-03-04,117.0060806274414
2021-03-05,118.2625503540039
2021-03-08,113.33412170410156
2021-03-09,117.94111633300781
2021-03-10,116.86001586914062
2021-03-11,118.78849792480469
2021-03-12,117.88269805908203
2021-03-15,120.76570892333984
2021-03-16,122.30463409423828
2021-03-17,121.51568603515625
2021-03-18,117.39566802978516
2021-03-19,116.86973571777344
2021-03-22,120.18131256103516
2021-03-23,119.3534164428711
2021-03-24,116.96714782714844
2021-03-25,117.4541244506836
2021-03-26,118.05799102783203
2021-03-29,118.23332214355469
2021-03-30,116.78207397460938
2021-03-31,118.97356414794922
2021-04-01,119.80145263671875
2021-04-05,122.62603759765625
2021-04-06,122.92798614501953
2021-04-07,124.57402801513672
2021-04-08,126.9700698852539
2021-04-09,129.5413818359375
2021-04-12,127.82720947265625
2021-04-13,130.9342041015625
2021-04-14,128.5966339111328
2021-04-15,131.00238037109375
2021-04-16,130.67123413085938
2021-04-19,131.33355712890625
2021-04-20,129.64854431152344
2021-04-21,130.0283966064453
2021-04-22,128.5089874267578
2021-04-23,130.8271026611328
2021-04-26,131.21670532226562
2021-04-27,130.89524841308594
2021-04-28,130.10635375976562
2021-04-29,130.0089111328125
2021-04-30,128.04148864746094
2021-05-03,129.09335327148438
2021-05-04,124.52532196044922
2021-05-05,124.76882934570312
2021-05-06,126.3661880493164
2021-05-07,127.03936767578125
2021-05-10,123.76119232177734
2021-05-11,122.8440933227539
2021-05-12,119.78054809570312
2021-05-13,121.92698669433594
2021-05-14,124.34659576416016
2021-05-17,123.1953125
2021-05-18,121.80990600585938
2021-05-19,121.65380859375
2021-05-20,124.20999145507812
2021-05-21,122.37577056884766
2021-05-24,124.005126953125
2021-05-25,123.80998992919922
2021-05-26,123.76119232177734
2021-05-27,122.22943115234375
2021-05-28,121.57573699951172
2021-06-01,121.25376892089844
2021-06-02,122.0147705078125
2021-06-03,120.53180694580078
2021-06-04,122.82457733154297
2021-06-07,122.83433532714844
2021-06-08,123.65388488769531
2021-06-09,124.03437805175781
2021-06-10,123.03922271728516
2021-06-11,124.24900817871094
2021-06-14,127.30279541015625
2021-06-15,126.4832534790039
2021-06-16,126.98086547851562
2021-06-17,128.58090209960938
2021-06-18,127.28330993652344
2021-06-21,129.07850646972656
2021-06-22,130.71759033203125
2021-06-23,130.4444122314453
2021-06-24,130.16146850585938
2021-06-25,129.86878967285156
2021-06-28,131.4980926513672
2021-06-29,133.01039123535156
2021-06-30,133.625
2021-07-01,133.92752075195312
2021-07-02,136.55201721191406
2021-07-06,138.5618133544922
2021-07-07,141.0497283935547
2021-07-08,139.75209045410156
2021-07-09,141.57659912109375
2021-07-12,140.9814453125
2021-07-13,142.09365844726562
2021-07-14,145.51817321777344
2021-07-15,144.86448669433594
2021-07-16,142.82540893554688
2021-07-19,138.98130798339844
2021-07-20,142.5912628173828
2021-07-21,141.85951232910156
2021-07-22,143.22540283203125
2021-07-23,144.942626953125
2021-07-26,145.36209106445312
2021-07-27,143.19615173339844
2021-07-28,141.44973754882812
2021-07-29,142.09365844726562
2021-07-30,142.30828857421875
2021-08-02,141.9766082763672
2021-08-03,143.7717742919922
2021-08-04,143.3717803955078
2021-08-05,143.4790802001953
2021-08-06,142.79510498046875
2021-08-09,142.74624633789062
2021-08-10,142.26748657226562
2021-08-11,142.52151489257812
2021-08-12,145.4821319580078
2021-08-13,145.68734741210938
2021-08-16,147.66110229492188
2021-08-17,146.75241088867188
2021-08-18,143.0100555419922
2021-08-19,143.34230041503906
2021-08-20,144.7981719970703
2021-08-23,146.2833709716797
2021-08-24,146.19546508789062
2021-08-25,144.9643096923828
2021-08-26,144.16307067871094
2021-08-27,145.19882202148438
2021-08-30,149.61534118652344
2021-08-31,148.35491943359375
2021-09-01,149.01931762695312
2021-09-02,150.13320922851562
2021-09-03,150.76837158203125
2021-09-07,153.1036834716797
2021-09-08,151.55978393554688
2021-09-09,150.54360961914062
2021-09-10,145.5603485107422
2021-09-13,146.12710571289062
2021-09-14,144.72979736328125
2021-09-15,145.6189422607422
2021-09-16,145.3844451904297
2021-09-17,142.71694946289062
2021-09-20,139.66835021972656
2021-09-21,140.1471405029297
2021-09-22,142.51174926757812
2021-09-23,143.46932983398438
2021-09-24,143.55726623535156
2021-09-27,142.042724609375
2021-09-28,138.6619110107422
2021-09-29,139.56088256835938
2021-09-30,138.2613067626953
2021-10-01,139.38499450683594
2021-10-04,135.95530700683594
2021-10-05,137.8802490234375
2021-10-06,138.74986267089844
2021-10-07,140.01031494140625
2021-10-08,139.6292724609375
2021-10-11,139.54132080078125
2021-10-12,138.2710723876953
2021-10-13,137.68478393554688
2021-10-14,140.46958923339844
2021-10-15,141.52488708496094
2021-10-18,143.19573974609375
2021-10-19,145.35513305664062
2021-10-20,145.8436737060547
2021-10-21,146.05865478515625
2021-10-22,145.28675842285156
2021-10-25,145.23788452148438
2021-10-26,145.90231323242188
2021-10-27,145.4430694580078
2021-10-28,149.07794189453125
2021-10-29,146.371337890625
2021-11-01,145.55055236816406
2021-11-02,146.58631896972656
2021-11-03,148.02267456054688
2021-11-04,147.50477600097656
2021-11-05,148.03318786621094
2021-11-08,147.2112579345703
2021-11-09,147.57325744628906
2021-11-10,144.74533081054688
2021-11-11,144.69639587402344
2021-11-12,146.7709197998047
2021-11-15,146.7806854248047
2021-11-16,147.75918579101562
2021-11-17,150.19578552246094
2021-11-18,154.48178100585938
2021-11-19,157.10421752929688
2021-11-22,157.5641632080078
2021-11-23,157.94578552246094
2021-11-24,158.4644012451172
2021-11-26,153.4445037841797
2021-11-29,156.80091857910156
2021-11-30,161.7523193359375
2021-12-01,161.2336883544922
2021-12-02,160.24533081054688
2021-12-03,158.36654663085938
2021-12-06,161.77188110351562
2021-12-07,167.5060577392578
2021-12-08,171.32241821289062
2021-12-09,170.8135528564453
2021-12-10,175.59860229492188
2021-12-13,171.96823120117188
2021-12-14,170.58847045898438
2021-12-15,175.45184326171875
2021-12-16,168.5629119873047
2021-12-17,167.46697998046875
2021-12-20,166.10679626464844
2021-12-21,169.2772674560547
2021-12-22,171.87037658691406
2021-12-23,172.49664306640625
2021-12-27,176.45970153808594
2021-12-28,175.44204711914062
2021-12-29,175.5301055908203
2021-12-30,174.3754425048828
2021-12-31,173.7589569091797
2022-01-03,178.10366821289062
2022-01-04,175.84323120117188
2022-01-05,171.1658477783203
2022-01-06,168.3085174560547
2022-01-07,168.474853515625
2022-01-10,168.4944305419922
2022-01-11,171.32241821289062
2022-01-12,171.7627410888672
2022-01-13,168.4944305419922
2022-01-14,169.35557556152344
2022-01-18,166.15570068359375
2022-01-19,162.66233825683594
2022-01-20,160.97923278808594
2022-01-21,158.92433166503906
2022-01-24,158.15127563476562
2022-01-25,156.35076904296875
2022-01-26,156.26272583007812
2022-01-27,155.8027801513672
2022-01-28,166.67431640625
2022-01-31,171.02880859375
2022-02-01,170.86245727539062
2022-02-02,172.0660858154297
2022-02-03,169.18917846679688
2022-02-04,168.90505981445312
2022-02-07,168.1898193359375
2022-02-08,171.2957305908203
2022-02-09,172.71641540527344
2022-02-10,168.64048767089844
2022-02-11,165.2308349609375
2022-02-14,165.46603393554688
2022-02-15,169.29696655273438
2022-02-16,169.06182861328125
2022-02-17,165.46603393554688
2022-02-18,163.91796875
2022-02-22,160.99819946289062
2022-02-23,156.83413696289062
2022-02-24,159.4501190185547
2022-02-25,161.51748657226562
2022-02-28,161.78199768066406
2022-03-01,159.90081787109375
2022-03-02,163.1929168701172
2022-03-03,162.8695831298828
2022-03-04,159.87142944335938
2022-03-07,156.07965087890625
2022-03-08,154.25729370117188
2022-03-09,159.65586853027344
2022-03-10,155.3154754638672
2022-03-11,151.60208129882812
2022-03-14,147.57513427734375
2022-03-15,151.95480346679688
2022-03-16,156.36380004882812
2022-03-17,157.37295532226562
2022-03-18,160.66506958007812
2022-03-21,162.03675842285156
2022-03-22,165.4072265625
2022-03-23,166.7691192626953
2022-03-24,170.55108642578125
2022-03-25,171.18795776367188
2022-03-28,172.05015563964844
2022-03-29,175.3422393798828
2022-03-30,174.17628479003906
2022-03-31,171.08016967773438
2022-04-01,170.7862548828125
2022-04-04,174.832763671875
2022-04-05,171.5210723876953
2022-04-06,168.3563690185547
2022-04-07,168.66014099121094
2022-04-08,166.65155029296875
2022-04-11,162.3992919921875
2022-04-12,164.27069091796875
2022-04-13,166.95526123046875
2022-04-14,161.94859313964844
2022-04-18,161.73301696777344
2022-04-19,164.0159149169922
2022-04-20,163.84938049316406
2022-04-21,163.0557403564453
2022-04-22,158.5193634033203
2022-04-25,159.5873260498047
2022-04-26,153.6302032470703
2022-04-27,153.40484619140625
2022-04-28,160.33193969726562
2022-04-29,154.46298217773438
2022-05-02,154.76675415039062
2022-05-03,156.2560272216797
2022-05-04,162.66383361816406
2022-05-05,153.600830078125
2022-05-06,154.32691955566406
2022-05-09,149.20494079589844
2022-05-10,151.60894775390625
2022-05-11,143.7493133544922
2022-05-12,139.88328552246094
2022-05-13,144.34788513183594
2022-05-16,142.80735778808594
2022-05-17,146.43788146972656
2022-05-18,138.176025390625
2022-05-19,134.77114868164062
2022-05-20,135.0066375732422
2022-05-23,140.4229736328125
2022-05-24,137.72462463378906
2022-05-25,137.88160705566406
2022-05-26,141.08041381835938
2022-05-27,146.83038330078125
2022-05-31,146.04537963867188
2022-06-01,145.91781616210938
2022-06-02,148.3708953857422
2022-06-03,142.6503448486328
2022-06-06,143.39608764648438
2022-06-07,145.91781616210938
2022-06-08,145.18190002441406
2022-06-09,139.9617919921875
2022-06-10,134.5552520751953
2022-06-13,129.40380859375
2022-06-14,130.26731872558594
2022-06-15,132.8871612548828
2022-06-16,127.61800384521484
2022-06-17,129.08984375
2022-06-21,133.31890869140625
2022-06-22,132.80868530273438
2022-06-23,135.67385864257812
2022-06-24,139.00018310546875
2022-06-27,139.00018310546875
2022-06-28,134.85943603515625
2022-06-29,136.6158447265625
2022-06-30,134.1529541015625
2022-07-01,136.3214874267578
2022-07-05,138.90206909179688
2022-07-06,140.23655700683594
2022-07-07,143.60215759277344
2022-07-08,144.27919006347656
2022-07-11,142.1499481201172
2022-07-12,143.121337890625
2022-07-13,142.75830078125
2022-07-14,145.68235778808594
2022-07-15,147.35044860839844
2022-07-18,144.30862426757812
2022-07-19,148.1648406982422
2022-07-20,150.16651916503906
2022-07-21,152.4331512451172
2022-07-22,151.19683837890625
2022-07-25,150.07821655273438
2022-07-26,148.75360107421875
2022-07-27,153.84608459472656
2022-07-28,154.39561462402344
2022-07-29,159.45870971679688
2022-08-01,158.4774932861328
2022-08-02,157.0056610107422
2022-08-03,163.01072692871094
2022-08-04,162.69676208496094
2022-08-05,162.4707794189453
2022-08-08,161.99911499023438
2022-08-09,162.04823303222656
2022-08-10,166.2930450439453
2022-08-11,165.5560760498047
2022-08-12,169.10325622558594
2022-08-15,170.1742706298828
2022-08-16,170.01702880859375
2022-08-17,171.51055908203125
2022-08-18,171.11752319335938
2022-08-19,168.53334045410156
2022-08-22,164.65213012695312
2022-08-23,164.3180389404297
2022-08-24,164.61280822753906
2022-08-25,167.0692596435547
2022-08-26,160.77088928222656
2022-08-29,158.5699005126953
2022-08-30,156.1429443359375
2022-08-31,154.48233032226562
2022-09-01,155.20941162109375
2022-09-02,153.09689331054688
2022-09-06,151.83917236328125
2022-09-07,153.24429321289062
2022-09-08,151.77040100097656
2022-09-09,154.62973022460938
2022-09-12,160.5841827392578
2022-09-13,151.16119384765625
2022-09-14,152.60560607910156
2022-09-15,149.71676635742188
2022-09-16,148.07586669921875
2022-09-19,151.7900390625
2022-09-20,154.1679229736328
2022-09-21,151.0432891845703
2022-09-22,150.080322265625
2022-09-23,147.810546875
2022-09-26,148.14463806152344
2022-09-27,149.11740112304688
2022-09-28,147.23080444335938
2022-09-29,139.99899291992188
2022-09-30,135.79351806640625
2022-10-03,139.96951293945312
2022-10-04,143.55599975585938
2022-10-05,143.8507537841797
2022-10-06,142.8976287841797
2022-10-07,137.6505889892578
2022-10-10,137.97488403320312
2022-10-11,136.55992126464844
2022-10-12,135.9311065673828
2022-10-13,140.5001220703125
2022-10-14,135.9703826904297
2022-10-17,139.93020629882812
2022-10-18,141.24688720703125
2022-10-19,141.35498046875
2022-10-20,140.89317321777344
2022-10-21,144.70558166503906
2022-10-24,146.84762573242188
2022-10-25,149.6873016357422
2022-10-26,146.74937438964844
2022-10-27,142.27859497070312
2022-10-28,153.02809143066406
2022-10-31,150.66990661621094
2022-11-01,148.02671813964844
2022-11-02,142.50460815429688
2022-11-03,136.46168518066406
2022-11-04,136.1959686279297
2022-11-07,136.72744750976562
2022-11-08,137.29827880859375
2022-11-09,132.74134826660156
2022-11-10,144.55197143554688
2022-11-11,147.33731079101562
2022-11-14,145.93966674804688
2022-11-15,147.67193603515625
2022-11-16,146.441650390625
2022-11-17,148.3411865234375
2022-11-18,148.90219116210938
2022-11-21,145.6739501953125
2022-11-22,147.8096923828125
2022-11-23,148.6856689453125
2022-11-25,145.77243041992188
2022-11-28,141.94378662109375
2022-11-29,138.94190979003906
2022-11-30,145.69366455078125
2022-12-01,145.96923828125
2022-12-02,145.4770965576172
2022-12-05,144.3157501220703
2022-12-06,140.65444946289062
2022-12-07,138.71554565429688
2022-12-08,140.39859008789062
2022-12-09,139.91627502441406
2022-12-12,142.2095184326172
2022-12-13,143.17404174804688
2022-12-14,140.94976806640625
2022-12-15,134.3456268310547
2022-12-16,132.38699340820312
2022-12-19,130.2808074951172
2022-12-20,130.21192932128906
2022-12-21,133.3121795654297
2022-12-22,130.14300537109375
2022-12-23,129.77883911132812
2022-12-27,127.97774505615234
2022-12-28,124.05070495605469
2022-12-29,127.56434631347656
2022-12-30,127.87931060791016
2023-01-03,123.09603118896484
2023-01-04,124.36565399169922
2023-01-05,123.04680633544922
2023-01-06,127.57420349121094
2023-01-09,128.0958251953125
2023-01-10,128.66668701171875
2023-01-11,131.3831329345703
2023-01-12,131.3043975830078
2023-01-13,132.63307189941406
2023-01-17,133.79446411132812
2023-01-18,133.0760040283203
2023-01-19,133.135009765625
2023-01-20,135.69398498535156
2023-01-23,138.8828582763672
2023-01-24,140.2804412841797
2023-01-25,139.62098693847656
2023-01-26,141.6879119873047
2023-01-27,143.62677001953125
2023-01-30,140.74305725097656
2023-01-31,142.01263427734375
2023-02-01,143.13465881347656
2023-02-02,148.43959045410156
2023-02-03,152.0615234375
2023-02-06,149.33526611328125
2023-02-07,152.20916748046875
2023-02-08,149.52224731445312
2023-02-09,148.4888458251953
2023-02-10,148.85354614257812
2023-02-13,151.65298461914062
2023-02-14,151.0122528076172
2023-02-15,153.1118621826172
2023-02-16,151.51498413085938
2023-02-17,150.37155151367188
2023-02-21,146.3596649169922
2023-02-22,146.78353881835938
2023-02-23,147.2665252685547
2023-02-24,144.61495971679688
2023-02-27,145.80763244628906
2023-02-28,145.30494689941406
2023-03-01,143.2349395751953
2023-03-02,143.82638549804688
2023-03-03,148.87322998046875
2023-03-06,151.63328552246094
2023-03-07,149.43511962890625
2023-03-08,150.6869659423828
2023-03-09,148.4395294189453
2023-03-10,146.37937927246094
2023-03-13,148.32125854492188
2023-03-14,150.41099548339844
2023-03-15,150.8052978515625
2023-03-16,153.6244354248047
2023-03-17,152.7865447998047
2023-03-20,155.1522979736328
2023-03-21,157.00543212890625
2023-03-22,155.576171875
2023-03-23,156.6604461669922
2023-03-24,157.96157836914062
2023-03-27,156.0197296142578
2023-03-28,155.39874267578125
2023-03-29,158.47418212890625
2023-03-30,160.04144287109375
2023-03-31,162.545166015625
2023-04-03,163.79702758789062
2023-04-04,163.26478576660156
2023-04-05,161.42144775390625
2023-04-06,162.30859375
2023-04-10,159.71617126464844
2023-04-11,158.50376892089844
2023-04-12,157.81375122070312
2023-04-13,163.1957550048828
2023-04-14,162.85076904296875
2023-04-17,162.87046813964844
2023-04-18,164.09274291992188
2023-04-19,165.23622131347656
2023-04-20,164.27020263671875
2023-04-21,162.6634979248047
2023-04-24,162.96902465820312
2023-04-25,161.4313507080078
2023-04-26,161.42144775390625
2023-04-27,166.0050811767578
2023-04-28,167.25692749023438
2023-05-01,167.16819763183594
2023-05-02,166.13319396972656
2023-05-03,165.0587615966797
2023-05-04,163.42247009277344
2023-05-05,171.09136962890625
2023-05-08,171.0223846435547
2023-05-09,169.31710815429688
2023-05-10,171.08151245117188
2023-05-11,171.268798828125
2023-05-12,170.3409423828125
2023-05-15,169.847412109375
2023-05-16,169.847412109375
2023-05-17,170.4593963623047
2023-05-18,172.7888946533203
2023-05-19,172.89744567871094
2023-05-22,171.94992065429688
2023-05-23,169.34400939941406
2023-05-24,169.62037658691406
2023-05-25,170.75555419921875
2023-05-26,173.16400146484375
2023-05-30,175.0098419189453
2023-05-31,174.9604949951172
2023-06-01,177.7637939453125
2023-06-02,178.61273193359375
2023-06-05,177.26040649414062
2023-06-06,176.89520263671875
2023-06-07,175.5231475830078
2023-06-08,178.2376251220703
2023-06-09,178.6226043701172
2023-06-12,181.416015625
2023-06-13,180.9422149658203
2023-06-14,181.5739288330078
2023-06-15,183.6073455810547
2023-06-16,182.53143310546875
2023-06-20,182.6202392578125
2023-06-21,181.58383178710938
2023-06-22,184.58456420898438
2023-06-23,184.26869201660156
2023-06-26,182.87692260742188
2023-06-27,185.63084411621094
2023-06-28,186.80552673339844
2023-06-29,187.14111328125
2023-06-30,191.4645233154297
2023-07-03,189.97402954101562
2023-07-05,188.85861206054688
2023-07-06,189.33242797851562
2023-07-07,188.21702575683594
2023-07-10,186.17376708984375
2023-07-11,185.65061950683594
2023-07-12,187.3187713623047
2023-07-13,188.07879638671875
2023-07-14,188.2268829345703
2023-07-17,191.48428344726562
2023-07-18,191.2276153564453
2023-07-19,192.57992553710938
2023-07-20,190.6353759765625
2023-07-21,189.46075439453125
2023-07-24,190.26025390625
2023-07-25,191.11903381347656
2023-07-26,191.98764038085938
2023-07-27,190.72421264648438
2023-07-28,193.30050659179688
2023-07-31,193.91249084472656
2023-08-01,193.08334350585938
2023-08-02,190.0924835205078
2023-08-03,188.70069885253906
2023-08-04,179.6392822265625
2023-08-07,176.53985595703125
2023-08-08,177.47755432128906
2023-08-09,175.8883819580078
2023-08-10,175.67120361328125
2023-08-11,175.7305145263672
2023-08-14,177.38116455078125
2023-08-15,175.39442443847656
2023-08-16,174.52462768554688
2023-08-17,171.98440551757812
2023-08-18,172.46875
2023-08-21,173.80308532714844
2023-08-22,175.17698669433594
2023-08-23,179.0219268798828
2023-08-24,174.3368377685547
2023-08-25,176.541015625
2023-08-28,178.1027069091797
2023-08-29,181.98716735839844
2023-08-30,185.47628784179688
2023-08-31,185.69374084472656
2023-09-01,187.2653350830078
2023-09-05,187.5025634765625
2023-09-06,180.7911834716797
2023-09-07,175.50315856933594
2023-09-08,176.115966796875
2023-09-11,177.28231811523438
2023-09-12,174.25775146484375
2023-09-13,172.19200134277344
2023-09-14,173.7042694091797
2023-09-15,172.9827117919922
2023-09-18,175.90843200683594
2023-09-19,176.99569702148438
2023-09-20,173.4571533203125
