Datum,DAX_Kurs_USD
,DAX
2018-04-02,24.39596176147461
2018-04-03,24.559797286987305
2018-04-04,24.584379196166992
2018-04-05,24.99397850036621
2018-04-06,24.83013916015625
2018-04-09,25.13324737548828
2018-04-10,25.329851150512695
2018-04-11,25.149629592895508
2018-04-12,25.385560989379883
2018-04-13,25.43634796142578
2018-04-16,25.489599227905273
2018-04-17,25.796802520751953
2018-04-18,25.8377628326416
2018-04-19,25.65753936767578
2018-04-20,25.493696212768555
2018-04-23,25.47321891784668
2018-04-24,25.174209594726562
2018-04-25,25.043134689331055
2018-04-26,25.100475311279297
2018-04-27,25.34623908996582
2018-04-30,25.13324737548828
2018-05-01,24.936635971069336
2018-05-02,25.464202880859375
2018-05-03,25.35361099243164
2018-05-04,25.411775588989258
2018-05-07,25.526466369628906
2018-05-08,25.321664810180664
2018-05-09,25.47321891784668
2018-05-10,25.68211555480957
2018-05-11,25.673921585083008
2018-05-14,25.655078887939453
2018-05-15,25.45273780822754
2018-05-16,25.411775588989258
2018-05-17,25.534658432006836
2018-05-18,25.411775588989258
2018-05-21,25.600191116333008
2018-05-22,25.66573143005371
2018-05-23,25.14225959777832
2018-05-24,24.955474853515625
2018-05-25,24.928442001342773
2018-05-29,24.166580200195312
2018-05-30,24.756410598754883
2018-05-31,24.338613510131836
2018-06-01,24.57618522644043
2018-06-04,24.723642349243164
2018-06-05,24.770336151123047
2018-06-06,25.057876586914062
2018-06-07,24.81375503540039
2018-06-08,24.92025375366211
2018-06-11,25.075902938842773
2018-06-12,25.05951690673828
2018-06-13,25.034940719604492
2018-06-14,25.18239974975586
2018-06-15,25.026744842529297
2018-06-18,24.654010772705078
2018-06-19,24.39432144165039
2018-06-20,24.353700637817383
2018-06-21,24.0470027923584
2018-06-22,24.337125778198242
2018-06-25,23.864643096923828
2018-06-26,23.7071475982666
2018-06-27,23.582809448242188
2018-06-28,23.433603286743164
2018-06-29,23.79832649230957
2018-07-02,23.678136825561523
2018-07-03,23.751907348632812
2018-07-05,24.15310287475586
2018-07-06,24.221078872680664
2018-07-09,24.3951473236084
2018-07-10,24.521146774291992
2018-07-11,24.005556106567383
2018-07-12,24.171340942382812
2018-07-13,24.11331558227539
2018-07-16,24.37442398071289
2018-07-17,24.511201858520508
